job_title,experience,location,vacancy_id,source_site,link,min_salary,max_salary,currency,employer,employer_page
Риск-аналитик,Опыт от 1 года до 3 лет,Москва,84021805,https://hh.ru,https://hh.ru/vacancy/84021805?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,АО РН Банк,https://hh.ru/employer/740012?hhtmFrom=vacancy_search_list
Аналитик направления оценки эффективности (CRM b2b),Опыт от 3 до 6 лет,"Москва, Марксистская и еще 2 ",83185747,https://hh.ru,https://hh.ru/vacancy/83185747?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ПАО «МТС» ,https://hh.ru/employer/3776?dpt=mts-3776-main&hhtmFrom=vacancy_search_list
Финансовый аналитик,Опыт от 1 года до 3 лет,"Москва, Мякинино и еще 3 ",83037917,https://hh.ru,https://hh.ru/vacancy/83037917?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,130000.0,RUB,SUNLIGHT/САНЛАЙТ,https://hh.ru/employer/18239?hhtmFrom=vacancy_search_list
Системный аналитик (Office),Опыт от 1 года до 3 лет,Москва,80704633,https://hh.ru,https://hh.ru/vacancy/80704633?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО АйтиМедиаСервис,https://hh.ru/employer/6084109?hhtmFrom=vacancy_search_list
Финансовый аналитик,Опыт от 3 до 6 лет,"Москва, Серпуховская",82801923,https://hh.ru,https://hh.ru/vacancy/82801923?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,МИЦ «Известия»,https://hh.ru/employer/1449?dpt=1449-1449-izvest&hhtmFrom=vacancy_search_list
Аналитик SQL,Опыт от 3 до 6 лет,Москва,80615649,https://hh.ru,https://hh.ru/vacancy/80615649?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,М-Холдинг,https://hh.ru/employer/4082?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 3 до 6 лет,Москва,84380579,https://hh.ru,https://hh.ru/vacancy/84380579?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Почтовые финансы,https://hh.ru/employer/5627754?hhtmFrom=vacancy_search_list
Менеджер по работе с маркетплейсами / Аналитик данных в косметический бренд Semily,Без опыта,"Москва, Нагатинская",82943208,https://hh.ru,https://hh.ru/vacancy/82943208?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,40000.0,60000.0,RUB,ПупсВиль,https://hh.ru/employer/5518398?hhtmFrom=vacancy_search_list
Продуктовый аналитик (косметика),Опыт от 1 года до 3 лет,Москва,83936063,https://hh.ru,https://hh.ru/vacancy/83936063?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО “Куб Бьюти”,https://hh.ru/employer/1354737?hhtmFrom=vacancy_search_list
Аналитик в команду продаж,Опыт от 3 до 6 лет,Москва,82675849,https://hh.ru,https://hh.ru/vacancy/82675849?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Яндекс,https://hh.ru/employer/1740?hhtmFrom=vacancy_search_list
Младший аналитик по управлению доходами,Без опыта,"Москва, Румянцево",83260299,https://hh.ru,https://hh.ru/vacancy/83260299?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Авиакомпания Победа,https://hh.ru/employer/1520649?hhtmFrom=vacancy_search_list
Кредитный аналитик,Опыт от 1 года до 3 лет,"Москва, Белорусская и еще 1 ",83532519,https://hh.ru,https://hh.ru/vacancy/83532519?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,250000.0,RUB,ООО Призма,https://hh.ru/employer/4354210?hhtmFrom=vacancy_search_list
Финансовый аналитик (fulfillment),Опыт от 3 до 6 лет,"Москва, Дмитровская",81232797,https://hh.ru,https://hh.ru/vacancy/81232797?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО МультиТрансЛогистик,https://hh.ru/employer/1914216?hhtmFrom=vacancy_search_list
Web/mobile аналитик,Опыт от 3 до 6 лет,Москва,83580753,https://hh.ru,https://hh.ru/vacancy/83580753?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Рокет Медиа,https://hh.ru/employer/4807451?hhtmFrom=vacancy_search_list
Маркетолог-аналитик,Опыт от 1 года до 3 лет,"Москва, Киевская и еще 2 ",84494352,https://hh.ru,https://hh.ru/vacancy/84494352?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,АО Русатом Рдс,https://hh.ru/employer/9006346?hhtmFrom=vacancy_search_list
Экономист-аналитик,Опыт от 3 до 6 лет,"Москва, Деловой центр и еще 2 ",83381510,https://hh.ru,https://hh.ru/vacancy/83381510?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,195402.0,,RUB,ООО АБ Энерго,https://hh.ru/employer/3294162?hhtmFrom=vacancy_search_list
Менеджер - маркетплейсов,Опыт от 1 года до 3 лет,Москва,83369464,https://hh.ru,https://hh.ru/vacancy/83369464?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО ЛЯМБДА,https://hh.ru/employer/3933718?hhtmFrom=vacancy_search_list
Системный/бизнес аналитик (Маркетплэйс),Опыт от 3 до 6 лет,Москва,84106131,https://hh.ru,https://hh.ru/vacancy/84106131?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Институт Контента,https://hh.ru/employer/9120649?hhtmFrom=vacancy_search_list
Менеджер по работе с маркетплейсами Wildberries / Аналитик маркетплейса,Опыт от 1 года до 3 лет,"Москва, Дмитровская",84323910,https://hh.ru,https://hh.ru/vacancy/84323910?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,120000.0,200000.0,RUB,ООО Мобильный Океан,https://hh.ru/employer/104517?hhtmFrom=vacancy_search_list
Аналитик товаров СТМ,Опыт от 1 года до 3 лет,"Москва, Университет",84542118,https://hh.ru,https://hh.ru/vacancy/84542118?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,120000.0,200000.0,RUB,Верный,https://hh.ru/employer/1030733?dpt=1030733-1030733-ver&hhtmFrom=vacancy_search_list
Старший системный аналитик,Опыт от 1 года до 3 лет,Москва,79915387,https://hh.ru,https://hh.ru/vacancy/79915387?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,NGENIX,https://hh.ru/employer/656166?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 3 до 6 лет,"Москва, Аэропорт и еще 1 ",84260198,https://hh.ru,https://hh.ru/vacancy/84260198?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Комита Цифровые Технологии,https://hh.ru/employer/2638551?hhtmFrom=vacancy_search_list
Финансовый аналитик,Опыт от 1 года до 3 лет,Москва,82447512,https://hh.ru,https://hh.ru/vacancy/82447512?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,СБЕР (ООО еАптека),https://hh.ru/employer/2104700?hhtmFrom=vacancy_search_list
Middle/Senior Data Analyst,Опыт от 1 года до 3 лет,Москва,83554087,https://hh.ru,https://hh.ru/vacancy/83554087?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,200000.0,,RUB,ООО Ит-Финанс,https://hh.ru/employer/6150428?hhtmFrom=vacancy_search_list
Аналитик MS Dynamics,Опыт от 3 до 6 лет,"Москва, Славянский бульвар",83775392,https://hh.ru,https://hh.ru/vacancy/83775392?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,CRMguru,https://hh.ru/employer/2526892?hhtmFrom=vacancy_search_list
Аналитик 1С (удалённо),Опыт от 1 года до 3 лет,Москва,84067775,https://hh.ru,https://hh.ru/vacancy/84067775?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,100000.0,,RUB,ООО Рустаер,https://hh.ru/employer/4596730?hhtmFrom=vacancy_search_list
Системный аналитик в продуктовую IT-компанию,Опыт от 3 до 6 лет,Москва,84423680,https://hh.ru,https://hh.ru/vacancy/84423680?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,100000.0,150000.0,RUB,Medesk,https://hh.ru/employer/2691730?hhtmFrom=vacancy_search_list
Аналитик данных,Опыт от 3 до 6 лет,"Москва, Теплый Стан",84363982,https://hh.ru,https://hh.ru/vacancy/84363982?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО РСХБ-Интех,https://hh.ru/employer/3131901?hhtmFrom=vacancy_search_list
"Аналитик бизнес - процессов/Бизнес - аналитик (Балашиха, мкр. Салтыковка)",Опыт от 3 до 6 лет,"Москва, Новокосино",84062670,https://hh.ru,https://hh.ru/vacancy/84062670?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО СТИ снабжение,https://hh.ru/employer/3158627?hhtmFrom=vacancy_search_list
Руководитель проекта (аналитика по ИКТ),Опыт от 3 до 6 лет,"Москва, Деловой центр и еще 2 ",84447627,https://hh.ru,https://hh.ru/vacancy/84447627?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,"Министерство цифрового развития, связи и массовых коммуникаций Российской Федерации",https://hh.ru/employer/4509?hhtmFrom=vacancy_search_list
Системный аналитик,Опыт от 3 до 6 лет,Москва,84436247,https://hh.ru,https://hh.ru/vacancy/84436247?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО СК Сбербанк страхование жизни,https://hh.ru/employer/1087401?hhtmFrom=vacancy_search_list
Системный аналитик,Опыт от 1 года до 3 лет,Москва,84403792,https://hh.ru,https://hh.ru/vacancy/84403792?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Сбер. IT,https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy_search_list
Системный аналитик,Опыт от 3 до 6 лет,Москва,78368990,https://hh.ru,https://hh.ru/vacancy/78368990?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО ТехАргос,https://hh.ru/employer/3452582?hhtmFrom=vacancy_search_list
"Аналитик-консультант 1С (стажер), Москва",Без опыта,"Москва, Пушкинская и еще 2 ",83291397,https://hh.ru,https://hh.ru/vacancy/83291397?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,40000.0,45000.0,RUB,Компания НЭП,https://hh.ru/employer/1761034?hhtmFrom=vacancy_search_list
Аналитик товарных запасов,Опыт от 1 года до 3 лет,"Москва, Коммунарка и еще 2 ",82333498,https://hh.ru,https://hh.ru/vacancy/82333498?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,140000.0,140000.0,RUB,ООО Лаборатория Гемотест,https://hh.ru/employer/5599?hhtmFrom=vacancy_search_list
Менеджер по работе с маркетплейсами (Ozon/WB удаленно),Опыт от 1 года до 3 лет,Москва,83234948,https://hh.ru,https://hh.ru/vacancy/83234948?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,100000.0,,RUB,ООО Аннор Групп,https://hh.ru/employer/9245166?hhtmFrom=vacancy_search_list
Аналитик системный,Опыт от 1 года до 3 лет,Москва,84445883,https://hh.ru,https://hh.ru/vacancy/84445883?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,150000.0,200000.0,RUB,ООО АЙТИ.СПЕЙС,https://hh.ru/employer/2000762?hhtmFrom=vacancy_search_list
Market Perfomance Analyst,Опыт от 3 до 6 лет,Москва,84503617,https://hh.ru,https://hh.ru/vacancy/84503617?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Ventra,https://hh.ru/employer/1838?hhtmFrom=vacancy_search_list
Senior Product Data Analyst / Ведущий продуктовый аналитик (B2B SaaS),Опыт от 3 до 6 лет,Москва,83402251,https://hh.ru,https://hh.ru/vacancy/83402251?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ITooLabs,https://hh.ru/employer/53879?hhtmFrom=vacancy_search_list
Системный аналитик,Опыт от 3 до 6 лет,"Москва, Шоссе Энтузиастов",79248608,https://hh.ru,https://hh.ru/vacancy/79248608?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,200000.0,,RUB,AutoDistribution Russia,https://hh.ru/employer/97316?hhtmFrom=vacancy_search_list
Системный аналитик / Systems Analyst,Опыт от 1 года до 3 лет,Москва,83688966,https://hh.ru,https://hh.ru/vacancy/83688966?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Моринтех,https://hh.ru/employer/5935782?hhtmFrom=vacancy_search_list
Бизнес-аналитик IT (удалённо),Опыт от 1 года до 3 лет,Москва,83081897,https://hh.ru,https://hh.ru/vacancy/83081897?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,DPD в России,https://hh.ru/employer/399?hhtmFrom=vacancy_search_list
Веб-аналитик,Опыт от 3 до 6 лет,Москва,68593664,https://hh.ru,https://hh.ru/vacancy/68593664?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Simple. Коммерческая дирекция B2С,https://hh.ru/employer/19623?dpt=19623-19623-dirbtooc&hhtmFrom=vacancy_search_list
Аналитик зарубежных рынков,Опыт от 1 года до 3 лет,Москва,82850489,https://hh.ru,https://hh.ru/vacancy/82850489?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Нек. орг. Информационно-аналитический центр по вопросам внешнеторговой деятельности,https://hh.ru/employer/2766806?hhtmFrom=vacancy_search_list
Младший аналитик (по планированию запасов и товародвижений в филиалах),Опыт от 1 года до 3 лет,"Москва, Красный Балтиец",84359421,https://hh.ru,https://hh.ru/vacancy/84359421?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО ОМ Компани,https://hh.ru/employer/3900839?hhtmFrom=vacancy_search_list
Менеджер управленческого учета (Аналитик),Опыт от 3 до 6 лет,Москва,83619974,https://hh.ru,https://hh.ru/vacancy/83619974?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,"Лента, федеральная розничная сеть, Офис",https://hh.ru/employer/7172?dpt=7172-7172-ofis&hhtmFrom=vacancy_search_list
Системный аналитик / Senior SA,Опыт от 3 до 6 лет,"Москва, Кутузовская",84448026,https://hh.ru,https://hh.ru/vacancy/84448026?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,300000.0,RUB,Datanomica,https://hh.ru/employer/4913210?hhtmFrom=vacancy_search_list
"Маркетолог по маркетплейсам (Wildberries, Ozon, Яндекс Маркет)",Опыт от 1 года до 3 лет,"Москва, Академическая",84494708,https://hh.ru,https://hh.ru/vacancy/84494708?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,90000.0,,RUB,ООО Прямой Контракт,https://hh.ru/employer/4784691?hhtmFrom=vacancy_search_list
Менеджер Маркетплейсов / Специалист по работе с Маркетплейсами ( Удалённо ),Опыт от 1 года до 3 лет,Москва,83649707,https://hh.ru,https://hh.ru/vacancy/83649707?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,50000.0,200000.0,RUB,ООО Альфасофт,https://hh.ru/employer/2714680?hhtmFrom=vacancy_search_list
Бизнес - аналитик/технолог,Опыт от 3 до 6 лет,Москва,78039664,https://hh.ru,https://hh.ru/vacancy/78039664?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Комус,https://hh.ru/employer/5694?hhtmFrom=vacancy_search_list
"Гибридный,Удаленный график работы /// Аналитик/Ресечер/Стажер",Без опыта,Москва,84381577,https://hh.ru,https://hh.ru/vacancy/84381577?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,80000.0,,RUB,КСК-Эйч Ар,https://hh.ru/employer/1391819?hhtmFrom=vacancy_search_list
